Order_ID,Rating,Review_Flag
7173,5,Bad
7174,4,Good
7175,4,Bad
7176,4,Good
7177,2,Good
7178,4,Good
7179,5,Bad
7180,4,Good
7181,2,Bad
7182,1,Bad
7183,4,Good
7184,4,Good
7185,2,Bad
7186,5,Bad
7187,5,Good
7188,5,Bad
7189,5,Good
7190,5,Bad
7191,3,Bad
7192,2,Bad
7193,4,Good
7194,5,Good
7195,1,Bad
7196,3,Bad
7197,3,Good
7198,5,Good
7199,4,Good
7200,2,Bad
7201,1,Bad
7202,3,Bad
7203,3,Bad
7204,2,Bad
7205,3,Bad
7206,5,Good
7207,2,Bad
7208,5,Bad
7209,3,Bad
7210,2,Good
7211,5,Bad
7212,3,Bad
7213,1,Bad
7214,2,Good
7215,2,Good
7216,2,Bad
7217,1,Good
7218,2,Good
7219,3,Good
7220,5,Good
7221,3,Bad
7222,2,Bad
7223,5,Good
7224,3,Bad
7225,2,Good
7226,5,Good
7227,3,Bad
7228,5,Good
7229,4,Good
7230,3,Good
7231,1,Good
7232,1,Good
7233,4,Bad
7234,1,Good
7235,2,Good
7236,5,Bad
7237,3,Good
7238,1,Good
7239,2,Bad
7240,5,Good
7241,2,Good
7242,1,Good
7243,4,Good
7244,4,Good
7245,2,Bad
7246,4,Good
7247,4,Bad
7248,1,Bad
7249,2,Good
7250,3,Bad
7251,3,Bad
7252,5,Bad
7253,3,Good
7254,2,Bad
7255,1,Bad
7256,4,Bad
7257,5,Good
7258,4,Good
7259,3,Good
7260,2,Bad
7261,5,Good
7262,1,Bad
7263,5,Good
7264,1,Bad
7265,1,Bad
7266,1,Bad
7267,3,Bad
7268,1,Bad
7269,5,Good
7270,5,Good
7271,1,Good
7272,4,Good
7273,2,Good
7274,5,Good
7275,3,Good
7276,1,Good
7277,1,Good
7278,1,Bad
7279,4,Bad
7280,3,Bad
7281,1,Good
7282,4,Good
7283,2,Good
7284,2,Bad
7285,2,Good
7286,4,Bad
7287,1,Good
7288,3,Good
7289,3,Bad
7290,3,Good
7291,4,Good
7292,4,Good
7293,5,Bad
7294,3,Good
7295,1,Bad
7296,4,Bad
7297,5,Bad
7298,1,Bad
7299,1,Bad
7300,1,Bad
7301,4,Good
7302,4,Good
7303,5,Bad
7304,5,Good
7305,3,Bad
7306,4,Good
7307,3,Bad
7308,4,Bad
7309,3,Bad
7310,5,Bad
7311,4,Bad
7312,3,Bad
7313,2,Bad
7314,3,Good
7315,3,Bad
7316,2,Bad
7317,2,Good
7318,5,Bad
7319,1,Bad
7320,1,Bad
7321,1,Bad
7322,5,Bad
7323,2,Good
7324,5,Good
7325,5,Bad
7326,1,Good
7327,1,Good
7328,1,Good
7329,3,Bad
7330,2,Good
7331,4,Good
7332,4,Good
7333,2,Good
7334,3,Good
7335,3,Good
7336,4,Bad
7337,4,Bad
7338,4,Good
7339,1,Good
7340,5,Good
7341,5,Bad
7342,1,Bad
7343,5,Good
7344,5,Bad
7345,2,Bad
7346,2,Good
7347,2,Bad
7348,5,Bad
7349,1,Good
7350,3,Bad
7351,1,Bad
7352,4,Bad
7353,2,Good
7354,3,Good
7355,4,Good
7356,2,Bad
7357,3,Bad
7358,3,Good
7359,5,Good
7360,3,Good
7361,4,Good
7362,2,Bad
7363,3,Good
7364,1,Good
7365,3,Bad
7366,4,Bad
7367,2,Bad
7368,4,Bad
7369,1,Good
7370,4,Bad
7371,5,Bad
7372,3,Good
7373,3,Good
7374,4,Good
7375,3,Good
7376,1,Bad
7377,5,Good
7378,2,Bad
7379,4,Bad
7380,3,Good
7381,4,Good
7382,1,Bad
7383,1,Bad
7384,5,Good
7385,5,Bad
7386,1,Bad
7387,5,Bad
7388,1,Bad
7389,1,Bad
7390,2,Good
7391,4,Good
7392,1,Bad
7393,4,Good
7394,5,Bad
7395,1,Good
7396,2,Good
7397,5,Good
7398,3,Bad
7399,1,Bad
7400,1,Good
7401,4,Good
7402,4,Bad
7403,2,Good
7404,4,Good
7405,1,Bad
7406,4,Good
7407,1,Good
7408,3,Bad
7409,4,Good
7410,5,Good
7411,2,Bad
7412,2,Good
7413,2,Good
7414,4,Good
7415,2,Bad
7416,4,Bad
7417,5,Good
7418,4,Bad
7419,2,Good
7420,2,Good
7421,4,Bad
7422,2,Good
7423,5,Good
7424,4,Good
7425,1,Good
7426,2,Good
7427,3,Bad
7428,2,Good
7429,2,Bad
7430,4,Bad
7431,5,Good
7432,5,Bad
7433,1,Bad
7434,3,Good
7435,2,Bad
7436,5,Bad
7437,1,Bad
7438,3,Good
7439,5,Bad
7440,3,Good
7441,5,Good
7442,2,Bad
7443,3,Good
7444,5,Good
7445,5,Bad
7446,5,Good
7447,5,Bad
7448,4,Good
7449,3,Bad
7450,3,Bad
7451,4,Good
7452,5,Bad
7453,3,Bad
7454,2,Good
7455,5,Bad
7456,2,Bad
7457,5,Good
7458,1,Good
7459,4,Bad
7460,5,Bad
7461,1,Good
7462,2,Good
7463,1,Good
7464,5,Good
7465,4,Good
7466,2,Good
7467,4,Bad
7468,2,Good
7469,5,Bad
7470,2,Bad
7471,2,Good
7472,1,Good
7473,4,Bad
7474,1,Good
7475,1,Bad
7476,2,Good
7477,5,Good
7478,1,Good
7479,2,Good
7480,1,Bad
7481,1,Bad
7482,4,Bad
7483,2,Good
7484,1,Good
7485,2,Bad
7486,3,Good
7487,5,Good
7488,3,Bad
7489,3,Good
7490,4,Good
7491,3,Good
7492,1,Good
7493,2,Bad
7494,4,Good
7495,2,Good
7496,4,Bad
7497,2,Good
7498,3,Good
7499,5,Good
7500,5,Bad
7501,4,Bad
7502,3,Good
7503,3,Good
7504,3,Good
7505,3,Bad
7506,5,Good
7507,1,Bad
7508,3,Good
7509,3,Bad
7510,2,Good
7511,1,Good
7512,4,Good
7513,2,Bad
7514,5,Bad
7515,3,Good
7516,1,Good
7517,5,Bad
7518,3,Good
7519,4,Good
7520,3,Good
7521,3,Good
7522,3,Bad
7523,3,Bad
7524,4,Bad
7525,4,Bad
7526,2,Good
7527,3,Good
7528,1,Bad
7529,1,Good
7530,3,Bad
7531,5,Good
7532,3,Bad
7533,5,Bad
7534,4,Good
7535,1,Good
7536,4,Good
7537,1,Good
7538,3,Bad
7539,1,Good
7540,5,Bad
7541,3,Good
7542,5,Good
7543,2,Good
7544,4,Bad
7545,2,Good
7546,1,Good
7547,1,Good
7548,3,Bad
7549,3,Bad
7550,4,Bad
7551,3,Good
7552,2,Good
7553,5,Good
7554,4,Bad
7555,5,Good
7556,4,Good
7557,3,Bad
7558,4,Bad
7559,2,Bad
7560,5,Good
7561,1,Good
7562,1,Good
7563,5,Good
7564,2,Bad
7565,1,Bad
7566,4,Good
7567,5,Bad
7568,4,Good
7569,3,Good
7570,4,Bad
7571,5,Good
7572,1,Good
7573,1,Good
7574,4,Bad
7575,5,Bad
7576,4,Bad
7577,4,Good
7578,3,Good
7579,5,Good
7580,5,Bad
7581,3,Bad
7582,3,Bad
7583,3,Bad
7584,3,Good
7585,3,Good
7586,1,Bad
7587,1,Bad
7588,3,Bad
7589,1,Bad
7590,4,Good
7591,3,Good
7592,5,Good
7593,2,Good
7594,1,Bad
7595,1,Good
7596,4,Good
7597,2,Bad
7598,1,Good
7599,2,Bad
7600,3,Bad
7601,1,Bad
7602,2,Good
7603,4,Bad
7604,3,Bad
7605,5,Good
7606,1,Good
7607,2,Bad
7608,1,Good
7609,2,Good
7610,5,Good
7611,4,Bad
7612,4,Good
7613,5,Good
7614,4,Bad
7615,1,Good
7616,1,Bad
7617,5,Good
7618,5,Good
7619,3,Bad
7620,5,Bad
7621,3,Good
7622,5,Good
7623,1,Bad
7624,1,Bad
7625,2,Bad
7626,4,Bad
7627,1,Good
7628,2,Bad
7629,5,Bad
7630,3,Bad
7631,1,Good
7632,1,Bad
7633,3,Bad
7634,3,Good
7635,5,Bad
7636,1,Good
7637,1,Good
7638,5,Good
7639,2,Good
7640,1,Bad
7641,1,Bad
7642,4,Good
7643,2,Bad
7644,4,Bad
7645,4,Bad
7646,2,Good
7647,1,Bad
7648,5,Good
7649,3,Bad
7650,3,Good
7651,3,Bad
7652,5,Bad
7653,5,Good
7654,2,Good
7655,4,Good
7656,5,Bad
7657,2,Bad
7658,3,Good
7659,1,Bad
7660,5,Good
7661,2,Good
7662,1,Bad
7663,2,Good
7664,3,Bad
7665,2,Bad
7666,4,Bad
7667,3,Good
7668,1,Good
7669,1,Bad
7670,4,Bad
7671,1,Good
7672,3,Bad
7673,3,Good
7674,3,Bad
7675,2,Bad
7676,4,Good
7677,5,Bad
7678,2,Good
7679,2,Good
7680,5,Good
7681,4,Bad
7682,3,Good
7683,1,Bad
7684,5,Bad
7685,5,Good
7686,2,Bad
7687,4,Bad
7688,5,Good
7689,2,Bad
7690,4,Bad
7691,1,Bad
7692,4,Bad
7693,5,Bad
7694,5,Bad
7695,2,Bad
7696,1,Good
7697,4,Good
7698,4,Good
7699,1,Good
7700,3,Bad
7701,3,Good
7702,3,Good
7703,4,Good
7704,3,Bad
7705,5,Good
7706,3,Good
7707,3,Bad
7708,1,Bad
7709,3,Bad
7710,3,Good
7711,2,Bad
7712,4,Bad
7713,1,Bad
7714,5,Bad
7715,1,Bad
7716,3,Good
7717,5,Good
7718,1,Good
7719,5,Good
7720,5,Bad
7721,1,Good
7722,3,Bad
7723,4,Bad
7724,3,Good
7725,2,Bad
7726,3,Bad
7727,2,Good
7728,5,Bad
7729,1,Good
7730,5,Bad
7731,4,Good
7732,1,Bad
7733,1,Bad
7734,3,Bad
7735,2,Bad
7736,1,Good
7737,4,Bad
7738,5,Bad
7739,3,Good
7740,3,Good
7741,3,Bad
7742,4,Bad
7743,3,Good
7744,4,Good
7745,1,Bad
7746,3,Good
7747,5,Good
7748,5,Bad
7749,3,Bad
7750,4,Bad
7751,2,Good
7752,4,Bad
7753,2,Good
7754,2,Bad
7755,5,Bad
7756,3,Bad
7757,1,Good
7758,5,Bad
7759,4,Bad
7760,4,Bad
7761,3,Good
7762,4,Good
7763,2,Good
7764,2,Bad
7765,1,Good
7766,4,Good
7767,3,Good
7768,4,Good
7769,5,Bad
7770,3,Bad
7771,1,Bad
7772,5,Good
7773,1,Bad
7774,5,Good
7775,1,Good
7776,3,Bad
7777,1,Bad
7778,5,Good
7779,4,Bad
7780,2,Bad
7781,3,Good
7782,5,Bad
7783,1,Bad
7784,4,Good
7785,4,Good
7786,4,Good
7787,1,Bad
7788,5,Bad
7789,2,Good
7790,4,Bad
7791,5,Bad
7792,1,Bad
7793,3,Bad
7794,3,Bad
7795,2,Bad
7796,5,Bad
7797,3,Good
7798,4,Good
7799,3,Bad
7800,5,Good
7801,5,Bad
7802,1,Bad
7803,1,Good
7804,4,Bad
7805,3,Bad
7806,4,Bad
7807,5,Bad
7808,3,Good
7809,3,Bad
7810,3,Bad
7811,3,Bad
7812,2,Bad
7813,2,Good
7814,3,Good
7815,2,Bad
7816,2,Good
7817,1,Bad
7818,3,Bad
7819,5,Good
7820,2,Bad
7821,2,Good
7822,1,Bad
7823,2,Bad
7824,5,Good
7825,5,Good
7826,4,Bad
7827,3,Good
7828,2,Bad
7829,2,Bad
7830,2,Bad
7831,2,Good
7832,2,Bad
7833,5,Bad
7834,1,Good
7835,5,Good
7836,5,Bad
7837,4,Bad
7838,1,Good
7839,1,Good
7840,2,Bad
7841,2,Good
7842,3,Bad
7843,4,Good
7844,2,Good
7845,5,Bad
7846,5,Good
7847,1,Good
7848,3,Bad
7849,1,Good
7850,2,Good
7851,1,Good
7852,2,Bad
7853,4,Bad
7854,1,Bad
7855,4,Bad
7856,4,Good
7857,4,Good
7858,5,Good
7859,2,Good
7860,5,Bad
7861,5,Good
7862,2,Bad
7863,5,Good
7864,2,Good
7865,2,Good
7866,1,Good
7867,4,Bad
7868,2,Good
7869,4,Bad
7870,2,Bad
7871,5,Bad
7872,3,Good
7873,4,Good
7874,1,Good
7875,4,Good
7876,5,Good
7877,1,Good
7878,2,Good
7879,1,Good
7880,5,Bad
7881,1,Bad
7882,3,Good
7883,2,Good
7884,3,Bad
7885,1,Bad
7886,4,Good
7887,2,Bad
7888,4,Good
7889,5,Good
7890,2,Bad
7891,1,Bad
7892,3,Bad
7893,1,Good
7894,4,Good
7895,1,Good
7896,1,Good
7897,5,Good
7898,3,Bad
7899,1,Bad
7900,2,Good
7901,5,Bad
7902,5,Good
7903,5,Good
7904,5,Bad
7905,4,Good
7906,3,Good
7907,4,Good
7908,1,Bad
7909,1,Good
7910,2,Bad
7911,2,Good
7912,2,Good
7913,2,Bad
7914,4,Bad
7915,1,Bad
7916,3,Good
7917,5,Bad
7918,4,Good
7919,4,Bad
7920,2,Good
7921,5,Bad
7922,3,Bad
7923,5,Bad
7924,2,Bad
7925,5,Bad
7926,3,Good
7927,1,Bad
7928,1,Good
7929,3,Bad
7930,4,Good
7931,2,Bad
7932,4,Good
7933,2,Good
7934,3,Bad
7935,3,Bad
7936,1,Bad
7937,4,Good
7938,5,Good
7939,1,Good
7940,1,Good
7941,4,Bad
7942,4,Good
7943,2,Bad
7944,5,Bad
7945,2,Bad
7946,1,Good
7947,2,Bad
7948,3,Good
7949,4,Good
7950,1,Bad
7951,3,Good
7952,3,Good
7953,4,Good
7954,2,Bad
7955,5,Bad
7956,1,Bad
7957,1,Bad
7958,3,Bad
7959,1,Bad
7960,5,Bad
7961,1,Bad
7962,1,Good
7963,1,Good
7964,2,Bad
7965,1,Good
7966,5,Bad
7967,1,Good
7968,3,Good
7969,2,Good
7970,1,Good
7971,5,Good
7972,3,Bad
7973,3,Bad
7974,2,Good
7975,1,Bad
7976,2,Bad
7977,2,Bad
7978,1,Bad
7979,4,Bad
7980,2,Bad
7981,3,Good
7982,4,Bad
7983,5,Bad
7984,1,Bad
7985,5,Bad
7986,3,Good
7987,4,Bad
7988,1,Bad
7989,2,Bad
7990,2,Good
7991,1,Bad
7992,4,Bad
7993,5,Bad
7994,2,Bad
7995,2,Good
7996,2,Good
7997,5,Bad
7998,2,Bad
7999,2,Good
8000,5,Good
8001,4,Good
8002,3,Good
8003,2,Bad
8004,5,Good
8005,1,Good
8006,2,Good
8007,1,Good
8008,1,Good
8009,5,Good
8010,4,Bad
8011,5,Bad
8012,3,Good
8013,4,Good
8014,4,Bad
8015,1,Bad
8016,4,Good
8017,3,Good
8018,3,Good
8019,1,Bad
8020,2,Bad
8021,3,Good
8022,3,Bad
8023,3,Good
8024,2,Good
8025,5,Bad
8026,2,Good
8027,3,Good
8028,2,Bad
8029,3,Good
8030,5,Good
8031,5,Good
8032,3,Good
8033,1,Good
8034,4,Bad
8035,1,Good
8036,1,Bad
8037,1,Bad
8038,4,Bad
8039,2,Good
8040,1,Bad
8041,2,Good
8042,1,Bad
8043,4,Bad
8044,3,Bad
8045,1,Bad
8046,1,Bad
8047,5,Bad
8048,2,Bad
8049,4,Bad
8050,3,Good
8051,1,Good
8052,4,Good
8053,1,Good
8054,3,Bad
8055,2,Bad
8056,2,Good
8057,1,Good
8058,5,Good
8059,1,Good
8060,5,Bad
8061,4,Bad
8062,2,Bad
8063,5,Bad
8064,3,Bad
8065,2,Good
8066,5,Good
8067,4,Bad
8068,3,Good
8069,5,Good
8070,4,Bad
8071,2,Good
8072,3,Bad
8073,1,Bad
8074,5,Good
8075,4,Bad
8076,5,Bad
8077,5,Bad
8078,1,Bad
8079,4,Bad
8080,2,Good
8081,3,Good
8082,3,Good
8083,2,Bad
8084,2,Good
8085,1,Bad
8086,2,Good
8087,2,Bad
8088,5,Bad
8089,1,Bad
8090,4,Bad
8091,2,Bad
8092,3,Bad
8093,1,Bad
8094,2,Bad
8095,4,Bad
8096,5,Bad
8097,4,Good
8098,1,Bad
8099,1,Good
8100,5,Bad
8101,4,Good
8102,2,Bad
8103,3,Good
8104,3,Bad
8105,3,Bad
8106,5,Bad
8107,4,Bad
8108,1,Bad
8109,4,Good
8110,2,Good
8111,1,Bad
8112,5,Bad
8113,5,Good
8114,1,Bad
8115,5,Bad
8116,3,Good
8117,1,Bad
8118,2,Good
8119,5,Bad
8120,3,Bad
8121,3,Good
8122,3,Bad
8123,2,Bad
8124,1,Bad
8125,1,Good
8126,4,Bad
8127,5,Bad
8128,1,Bad
8129,2,Bad
8130,1,Bad
8131,1,Good
8132,4,Good
8133,5,Bad
8134,3,Good
8135,4,Bad
8136,2,Good
8137,4,Good
8138,4,Bad
8139,5,Bad
8140,1,Bad
8141,5,Bad
8142,3,Bad
8143,1,Bad
8144,4,Bad
8145,1,Bad
8146,2,Good
8147,1,Good
8148,1,Bad
8149,5,Good
8150,1,Bad
8151,5,Good
8152,1,Good
8153,1,Bad
8154,4,Bad
8155,5,Good
8156,2,Good
8157,1,Bad
8158,2,Bad
8159,3,Bad
8160,4,Bad
8161,1,Bad
8162,1,Good
8163,1,Bad
8164,3,Good
8165,4,Bad
8166,1,Good
8167,1,Bad
8168,1,Bad
8169,4,Good
8170,4,Good
8171,4,Bad
8172,5,Good
8173,2,Good
8174,2,Bad
8175,2,Bad
8176,3,Bad
8177,1,Bad
8178,5,Bad
8179,4,Bad
8180,3,Bad
8181,2,Bad
8182,2,Good
8183,1,Bad
8184,5,Bad
8185,2,Good
8186,5,Good
8187,4,Good
8188,1,Good
8189,3,Good
8190,1,Good
8191,3,Bad
8192,2,Good
8193,2,Bad
8194,3,Good
8195,5,Good
8196,5,Bad
8197,5,Good
8198,1,Good
8199,5,Good
8200,5,Bad
8201,2,Bad
8202,3,Bad
8203,1,Good
8204,3,Good
8205,5,Good
8206,5,Good
8207,1,Good
8208,3,Good
8209,1,Bad
8210,4,Bad
8211,1,Bad
8212,5,Bad
8213,3,Good
8214,2,Good
8215,4,Bad
8216,5,Bad
8217,3,Bad
8218,5,Bad
8219,4,Bad
8220,1,Good
8221,4,Bad
8222,5,Good
8223,2,Good
8224,1,Good
8225,1,Good
8226,2,Good
8227,1,Bad
8228,3,Good
8229,5,Good
8230,5,Good
8231,1,Good
8232,3,Good
8233,1,Good
8234,2,Good
8235,2,Bad
8236,5,Bad
8237,1,Bad
8238,5,Good
8239,4,Good
8240,1,Good
8241,3,Bad
8242,1,Good
8243,2,Bad
8244,1,Good
8245,4,Bad
8246,1,Good
8247,5,Good
8248,4,Bad
8249,1,Good
8250,4,Good
8251,3,Good
8252,5,Bad
8253,1,Good
8254,1,Good
8255,1,Bad
8256,5,Bad
8257,2,Bad
8258,4,Good
8259,1,Good
8260,2,Bad
8261,4,Bad
8262,1,Good
8263,3,Bad
8264,2,Bad
8265,1,Good
8266,5,Bad
8267,1,Bad
8268,1,Good
8269,3,Good
8270,4,Bad
8271,3,Good
8272,1,Good
8273,1,Good
8274,4,Good
8275,2,Bad
8276,5,Bad
8277,2,Bad
8278,3,Good
8279,2,Bad
8280,5,Bad
8281,1,Bad
8282,5,Good
8283,2,Good
8284,2,Bad
8285,2,Good
8286,4,Good
8287,1,Good
8288,1,Bad
8289,1,Bad
8290,1,Good
8291,3,Bad
8292,1,Bad
8293,4,Bad
8294,5,Bad
8295,4,Bad
8296,5,Good
8297,4,Bad
8298,4,Bad
8299,3,Bad
8300,4,Bad
8301,1,Bad
8302,1,Bad
8303,4,Bad
8304,4,Bad
8305,3,Good
8306,1,Bad
8307,5,Bad
8308,4,Bad
8309,4,Good
8310,3,Good
8311,2,Good
8312,3,Bad
8313,2,Good
8314,2,Good
8315,5,Bad
8316,1,Good
8317,5,Bad
8318,5,Good
8319,4,Good
8320,1,Bad
8321,5,Good
8322,3,Bad
8323,4,Good
8324,3,Bad
8325,2,Bad
8326,5,Bad
8327,1,Bad
8328,1,Good
8329,3,Bad
8330,5,Good
8331,2,Good
8332,4,Good
8333,1,Good
8334,1,Good
8335,5,Good
8336,3,Bad
8337,4,Good
8338,3,Bad
8339,1,Good
8340,5,Bad
8341,5,Bad
8342,2,Good
8343,2,Good
8344,4,Bad
8345,4,Good
8346,2,Bad
8347,3,Good
8348,2,Bad
8349,5,Bad
8350,1,Bad
8351,3,Bad
8352,4,Bad
8353,2,Good
8354,5,Good
8355,4,Bad
8356,1,Bad
8357,4,Bad
8358,3,Bad
8359,5,Good
8360,3,Bad
8361,3,Bad
8362,4,Good
8363,4,Good
8364,3,Good
8365,5,Good
8366,3,Good
8367,1,Bad
8368,1,Bad
8369,5,Good
8370,1,Bad
8371,3,Bad
8372,5,Good
8373,2,Good
8374,3,Good
8375,3,Bad
8376,1,Bad
8377,3,Good
8378,4,Good
8379,5,Bad
8380,2,Good
8381,3,Bad
8382,2,Bad
8383,5,Bad
8384,1,Bad
8385,4,Good
8386,1,Bad
8387,3,Bad
8388,3,Bad
8389,2,Good
8390,3,Good
8391,4,Good
8392,1,Good
8393,2,Bad
8394,2,Bad
8395,1,Good
8396,5,Good
8397,3,Good
8398,4,Good
8399,5,Bad
8400,3,Good
8401,3,Bad
8402,4,Good
8403,5,Bad
8404,2,Good
8405,5,Bad
8406,1,Bad
8407,3,Bad
8408,5,Good
8409,1,Bad
8410,5,Good
8411,5,Bad
8412,2,Bad
8413,4,Bad
8414,2,Bad
8415,3,Bad
8416,2,Good
8417,1,Good
8418,5,Bad
8419,5,Bad
8420,2,Bad
8421,5,Good
8422,5,Good
8423,4,Good
8424,3,Bad
8425,4,Bad
8426,2,Bad
8427,1,Bad
8428,2,Bad
8429,2,Good
8430,4,Bad
8431,3,Bad
8432,1,Good
8433,5,Good
8434,4,Good
8435,2,Bad
8436,3,Good
8437,1,Good
8438,4,Good
8439,3,Good
8440,4,Good
8441,5,Good
8442,2,Bad
8443,2,Good
8444,3,Good
8445,1,Good
8446,5,Bad
8447,5,Good
8448,2,Bad
8449,3,Bad
8450,3,Good
8451,2,Bad
8452,1,Bad
8453,5,Bad
8454,4,Good
8455,1,Bad
8456,4,Good
8457,5,Bad
8458,2,Bad
8459,2,Good
8460,2,Bad
8461,3,Bad
8462,5,Good
8463,5,Good
8464,3,Good
8465,1,Good
8466,3,Good
8467,4,Bad
8468,4,Bad
8469,3,Bad
8470,4,Good
8471,2,Bad
8472,5,Bad
8473,3,Bad
8474,2,Bad
8475,5,Good
8476,1,Good
8477,5,Good
8478,1,Good
8479,4,Good
8480,5,Good
8481,3,Bad
8482,1,Bad
8483,4,Good
8484,5,Good
8485,4,Good
8486,3,Good
8487,2,Good
8488,2,Bad
8489,4,Good
8490,5,Good
8491,4,Good
8492,5,Good
8493,4,Good
8494,5,Bad
8495,1,Bad
8496,4,Bad
8497,5,Bad
8498,3,Good
8499,3,Bad
8500,5,Good
8501,4,Good
8502,3,Bad
8503,1,Bad
8504,4,Good
8505,3,Good
8506,1,Good
8507,3,Good
8508,5,Bad
8509,2,Bad
8510,2,Bad
8511,4,Good
8512,5,Good
8513,5,Good
8514,2,Good
8515,1,Good
8516,2,Good
8517,4,Bad
8518,4,Good
8519,1,Bad
8520,5,Good
8521,2,Bad
8522,4,Bad
8523,2,Bad
8524,1,Good
8525,2,Good
8526,5,Good
8527,5,Good
8528,3,Bad
8529,2,Good
8530,1,Good
8531,4,Good
8532,5,Bad
8533,3,Bad
8534,5,Bad
8535,4,Good
8536,3,Good
8537,4,Good
8538,3,Bad
8539,1,Good
8540,2,Good
8541,3,Bad
8542,5,Bad
8543,1,Bad
8544,3,Good
8545,3,Good
8546,3,Bad
8547,3,Good
8548,2,Bad
8549,2,Bad
8550,5,Good
8551,4,Bad
8552,2,Good
8553,1,Bad
8554,4,Bad
8555,2,Bad
8556,4,Good
8557,5,Good
8558,3,Good
8559,3,Good
8560,2,Bad
8561,4,Good
8562,3,Good
8563,5,Bad
8564,1,Good
8565,3,Good
8566,1,Good
8567,1,Good
8568,5,Good
8569,3,Bad
8570,5,Bad
8571,4,Bad
8572,5,Bad
8573,4,Good
8574,5,Bad
8575,5,Good
8576,5,Bad
8577,1,Good
8578,5,Bad
8579,3,Good
8580,1,Good
8581,5,Good
8582,1,Good
8583,3,Good
8584,2,Good
8585,1,Bad
8586,5,Good
8587,3,Good
8588,5,Good
8589,1,Good
8590,5,Bad
8591,4,Bad
8592,4,Good
8593,3,Bad
8594,3,Good
8595,1,Good
8596,1,Good
8597,1,Bad
8598,1,Bad
8599,3,Good
8600,2,Good
8601,4,Bad
8602,3,Good
8603,4,Bad
8604,1,Good
8605,3,Bad
8606,2,Bad
8607,5,Good
8608,2,Good
8609,5,Good
8610,3,Good
8611,4,Bad
8612,4,Bad
8613,5,Bad
8614,3,Bad
8615,5,Bad
8616,1,Good
8617,2,Bad
8618,5,Good
8619,4,Bad
8620,5,Good
8621,3,Bad
8622,4,Bad
8623,1,Bad
8624,1,Bad
8625,5,Good
8626,4,Bad
8627,3,Good
8628,2,Bad
8629,5,Bad
8630,4,Bad
8631,3,Good
8632,1,Good
8633,1,Good
8634,4,Good
8635,4,Good
8636,2,Bad
8637,1,Bad
8638,1,Bad
8639,2,Bad
8640,1,Bad
8641,2,Bad
8642,1,Good
8643,2,Bad
8644,2,Good
8645,4,Good
8646,2,Good
8647,4,Good
8648,2,Good
8649,3,Bad
8650,2,Good
8651,5,Good
8652,5,Good
8653,3,Good
8654,3,Bad
8655,2,Good
8656,2,Good
8657,3,Good
8658,5,Good
8659,3,Bad
8660,3,Good
8661,5,Bad
8662,2,Bad
8663,4,Bad
8664,5,Bad
8665,5,Bad
8666,5,Good
8667,5,Good
8668,1,Good
8669,2,Good
8670,4,Bad
8671,3,Good
8672,2,Good
8673,1,Good
8674,4,Good
8675,2,Bad
8676,2,Bad
8677,1,Bad
8678,2,Good
8679,5,Bad
8680,4,Good
8681,1,Good
8682,5,Bad
8683,2,Good
8684,3,Good
8685,1,Good
8686,5,Good
8687,2,Good
8688,5,Bad
8689,1,Bad
8690,4,Good
8691,4,Bad
8692,2,Bad
8693,2,Good
8694,2,Bad
8695,4,Bad
8696,4,Bad
8697,3,Bad
8698,2,Bad
8699,5,Bad
8700,4,Good
8701,1,Good
8702,3,Bad
8703,1,Bad
8704,3,Good
8705,4,Good
8706,5,Good
8707,3,Bad
8708,1,Good
8709,2,Good
8710,5,Good
8711,4,Bad
8712,1,Good
8713,3,Bad
8714,3,Good
8715,4,Bad
8716,3,Good
8717,1,Bad
8718,2,Good
8719,3,Bad
8720,3,Bad
8721,5,Bad
8722,2,Bad
8723,2,Bad
8724,2,Good
8725,3,Good
8726,1,Good
8727,1,Bad
8728,1,Good
8729,1,Bad
8730,5,Bad
8731,2,Bad
8732,5,Good
8733,1,Bad
8734,1,Good
8735,4,Good
8736,2,Bad
8737,3,Bad
8738,2,Bad
8739,1,Bad
8740,2,Bad
8741,3,Good
8742,1,Good
8743,5,Bad
8744,3,Bad
8745,3,Good
8746,3,Good
8747,1,Bad
8748,5,Bad
8749,2,Good
8750,2,Bad
8751,1,Good
8752,5,Bad
8753,5,Good
8754,1,Bad
8755,4,Good
8756,1,Good
8757,1,Bad
8758,4,Good
8759,2,Good
8760,1,Bad
8761,3,Good
8762,5,Good
8763,4,Good
8764,2,Bad
8765,2,Bad
8766,3,Bad
8767,1,Good
8768,4,Good
8769,4,Good
8770,2,Bad
8771,1,Bad
8772,1,Bad
8773,4,Bad
8774,2,Bad
8775,1,Good
8776,5,Good
8777,2,Bad
8778,3,Good
8779,1,Good
8780,2,Bad
8781,2,Good
8782,2,Bad
8783,1,Good
8784,2,Bad
8785,5,Good
8786,5,Good
8787,1,Good
8788,3,Bad
8789,5,Bad
8790,3,Good
8791,2,Good
8792,3,Good
8793,1,Bad
8794,5,Good
8795,5,Good
8796,5,Bad
8797,1,Good
8798,2,Good
8799,3,Good
8800,3,Good
8801,5,Bad
8802,3,Good
8803,3,Bad
8804,1,Bad
8805,5,Good
8806,3,Bad
8807,3,Bad
8808,3,Good
8809,4,Bad
8810,2,Bad
8811,2,Good
8812,3,Bad
8813,3,Good
8814,4,Good
8815,1,Good
8816,4,Bad
8817,5,Bad
